"County","State","Years_of_Potential_Life_Lost_Rate","Fair_Poor","Physically_Unhealthy_Days","Mentally_Unhealthy_Days","LBW","Smokers","Obese","Food_Environment_Index","Physically_Inactive","With_Access","Excessive_Drinking","Alcohol_Impaired","Chlamydia_Rate","Teen_Birth_Rate","Uninsured","PCP_Rate","Dentist_Rate","MHP_Rate","Preventable_Hosp__Rate","Screened","Vaccinated","Graduation_Rate","Population_25_44","Some_College","Unemployed","Children_in_Poverty","Income_Ratio","Single_Parent_Households","Association_Rate","Violent_Crime_Rate","Injury_Death_Rate","Average_Daily_PM2_5","Presence_of_violation","Severe_Housing_Problems","Drive_Alone","Long_Commute_Drives_Alone"
"Golden Valley_North Dakota","North Dakota",5974.7427924,13.348350869,2.9587047392,2.9432885008,5.6671251719,17.320818695,34.8,6.1,23,38.75,21.352664633,33.333333333,758.8,34.934497817,7.9376328845,0,0,447.17719,2641,30,31,75.484685653,380,77.631578947,1.9895287958,15,4.414656442,33.333333333,33.021463952,81.015392925,120.89240576,5.2,"No",12.422360248,69.052419355,18.2
"Grand Forks_North Dakota","North Dakota",5739.9353235,14.229107872,3.4215023864,3.1474706791,6.6896353718,17.72658628,30.9,8.1,21.1,82.565322086,25.723034507,27.272727273,507.6,13.809573253,6.7098463212,129.42616,80.51416,285.33088,4087,49,53,85.644508671,17927,78.044290735,2.1835063643,12,5.363370001,33.199379583,11.676490863,242.74270701,53.392254147,6.9,"No",16.041374474,82.049288657,9.1
"Grant_North Dakota","North Dakota",8650.6169638,13.900095938,3.1689647826,2.9061626981,5.1813471503,17.026901328,34.4,8,33.7,31.537176274,18.882871315,60,167.5,22.741629817,15.330602692,20.3749,42.08754,126.26263,6538,27,26,84.6875,433,74.364896074,2.8704422033,25.1,5.6990275785,8.547008547,8.4139671855,84.835630965,88.345726275,4.6,"No",11.453744493,60.698689956,33
"Griggs_North Dakota","North Dakota",4736.2669126,11.057164652,2.5796355121,2.5573806763,8.3778966132,13.856050646,31.6,9,28.8,45.082644628,20.304195467,66.666666667,116.7,10.987947142,9.3375394322,43.91744,44.28698,42.92767,2985,54,33,91.935483871,390,75.897435897,2.9023746702,11.6,4.3474070675,25.950782998,48.309178744,44.25757911,130.84438241,5.4,"No",4.347826087,74.347826087,22.2
"Hettinger_North Dakota","North Dakota",10844.859361,12.197290108,2.7776820554,2.8214896412,6.4102564103,15.718401115,28,7.4,25.1,69.115865967,22.787810957,0,702.7,29.143897996,8.8841882602,33.93281,80.54772,166.31029,5892,43,33,100,569,56.766256591,1.8979057592,14.6,4.1278660302,21.739130435,19.018638266,36.982248521,145.52356849,4.9,"No",5.9633027523,78.309137489,33.1
"Kidder_North Dakota","North Dakota",11384.197035,12.103822545,2.7450103159,2.63807785,8.2901554404,15.129712761,36,7.3,31.2,15.195071869,20.739201265,50,164,24.549918167,10.079155673,33.37784,0,85.03401,5873,55,47,100,529,64.461247637,3.5424354244,16.9,3.5940349748,15.369649805,20.712510356,62.617407639,123.82131632,4.9,"No",4.6082949309,57.266982622,33.6
"LaMoure_North Dakota","North Dakota",6259.0199698,12.55203233,2.8638349679,2.686537981,5.0156739812,15.295437727,33.7,8.9,26.4,43.126359024,20.357344138,71.428571429,145.5,15.082956259,9.8211382114,24.32498,21.37666,24.46782,3757,57,48,95.35,760,71.184210526,1.8711923412,12.8,4.6880198337,9.5613048369,29.189978108,48.667721134,77.526892141,5.5,"No",10.054347826,69.884364002,27.1
"Logan_North Dakota","North Dakota",8217.0562748,10.988125896,2.5819231903,2.5925054274,6.2857142857,13.549007222,32.5,8.6,29.8,17.537688442,20.831988392,50,996.7,22.448979592,15.666901905,51.51984,0,147.62112,3860,52,42,86,294,71.428571429,2.5052192067,17.6,4.0029835903,9.972299169,20.607934055,26.191723415,113.58942586,5.1,"No",10.227272727,58.24284304,20
"McHenry_North Dakota","North Dakota",7792.8131904,12.569809565,2.7658111347,2.6750014755,5.9426229508,16.558667562,33.1,7.6,28.6,27.432808156,24.358392807,30,167.6,18.375241779,8.4445371143,33.37784,74.91884,140.02987,4119,49,45,86.832236842,1309,75.401069519,4.1928721174,12.3,4.3361467477,20.157255182,15.093073956,49.862877088,114.32029858,5.2,"No",7.0881226054,75.539083558,41.7
"McIntosh_North Dakota","North Dakota",10629.059577,14.009734947,2.9315034716,2.7633853211,5.7142857143,14.237449497,31.1,9,28.4,69.704521182,18.454336256,100,372.4,28.605015674,10.787011558,75.3012,0,41.79437,6215,41,20,96.5,459,57.952069717,2.5620496397,17.1,4.2534203223,33.905579399,37.65060241,73.569983447,132.58691809,5.3,"No",9.3023255814,68.883961567,10.6
"McKenzie_North Dakota","North Dakota",9388.7774816,14.351217486,2.8765760233,2.8224314931,6.7349926794,18.82216995,30.7,8.2,24.2,66.037735849,26.541044957,45.12195122,288.5,35.90371277,9.494103572,7.9233,23.57749,7.85916,2951,38,27,82.039473684,3459,62.792714657,2.4518175165,11.3,3.9101535881,32.003546099,11.092623405,368.62999271,133.37665225,5.3,"No",8.7091757387,78.665526091,25.6
"McLean_North Dakota","North Dakota",9021.3498558,12.508469732,2.7744640054,2.6696418622,6.6257668712,17.5086881,33,8.3,23.1,44.353938853,21.742180862,42.105263158,205.3,23.555804823,9.1634525868,20.5571,20.65049,10.32525,3171,50,39,97.494780793,2052,68.908382066,3.096217911,12.3,3.9582734873,20.574886536,19.529242471,103.30578512,80.823990218,4.9,"No",8.0283353011,71.566731141,32
"Mercer_North Dakota","North Dakota",6628.063044,11.158684513,2.5659714451,2.5647753651,6.7821067821,14.790312034,31.3,9.4,22.9,77.291073124,24.737279006,62.5,180.7,17.434620174,6.2622309198,69.01311,82.69344,35.44005,3579,46,20,91.1,1835,75.476839237,3.9601769912,6.2,4.1301806068,12.559366755,25.304807914,126.42225032,83.044982699,5.1,"No",8.4353741497,81.153144941,16.8
"Morton_North Dakota","North Dakota",7161.6205159,11.342105265,2.66996542,2.6362616407,6.3200498132,17.038597386,33.1,9,20.9,74.30017109,24.545837088,57.142857143,445.4,29.998295551,6.4989355525,45.44127,29.22457,22.73022,5579,47,51,82.429752066,8432,72.450189753,3.0407616781,10.6,3.9958518818,22.176808962,13.632380149,223.01965256,66.345114014,5.4,"No",8.5702680747,84.069446888,16.7
"Mountrail_North Dakota","North Dakota",13214.185732,14.070429581,3.0421831823,2.8808009207,5.7441253264,20.718165108,39.4,9.4,27.2,47.295712238,25.569008627,54.545454545,638.9,59.572301426,13.006349901,39.05487,48.70921,58.45105,3639,35,31,82.63681592,2639,64.835164835,2.0174943567,13.4,4.6011765095,37.402190923,15.621948838,165.22499757,106.00848068,5,"No",11.856474259,76.397121084,20.4
"Nelson_North Dakota","North Dakota",7939.6999251,12.835985111,2.7166935757,2.6440962329,5.7441253264,15.759605412,35.1,7.3,32.6,33.877159309,20.684491362,55.555555556,134.8,38.25136612,9.0171755725,33.78378,0,13.50257,5090,56,49,90,560,80.357142857,3.0605455755,13.8,3.8034100247,24.436090226,27.027027027,133.98090772,86.637787404,5.5,"No",5.5921052632,71.617161716,26.1
"Oliver_North Dakota","North Dakota",7893.1745826,11.073728235,2.5749833691,2.464827101,6.4935064935,15.356982318,33.9,8.2,24.2,43.716143012,22.678919275,100,1147.8,38.25136612,6.7729083665,0,51.54639,104.35301,2323,51,32,96.062992126,341,76.246334311,4.1713641488,13.9,3.7874074535,29.770992366,37.43315508,54.112554113,124.97159736,4.8,"No",6.3291139241,67.258601554,54.4
"Pembina_North Dakota","North Dakota",6342.6434436,13.000694035,2.6255832014,2.6471731935,8.3778966132,15.017932597,34.4,8.7,28.6,74.180493727,21.054111552,14.285714286,70.5,14.781966001,8.8598268558,28.29254,43.02926,28.68617,6525,44,25,91.1,1430,61.958041958,4.1118881119,11.5,4.0802191205,18.085855032,33.951053897,85.579803166,79.004542761,6.6,"No",4.8706240487,77.790432802,15.4
"Pierce_North Dakota","North Dakota",6884.6322477,14.406731094,3.1117696777,2.973569555,11.178247734,18.22510485,33.3,8.4,25.2,70.966261189,20.880289298,37.5,139.1,15.151515152,9.7763578275,70.30701,97.58478,125.4087,4738,52,24,89.029535865,874,69.336384439,3.1737773153,15.1,5.3621778012,30.147895336,25.779235997,138.02622498,88.23666001,5.4,"No",17.079207921,83.213552361,15.1
"Ramsey_North Dakota","North Dakota",8093.4990759,13.078887184,3.0494056031,2.8180807881,8.5354896676,19.320706044,32.5,9,25.7,72.919395686,22.283408258,55.555555556,877,38.180341186,8.4062465389,95.26284,86.81309,434.06546,4812,57,53,87.5,2545,73.438113949,2.6737057221,16.2,4.8817821512,33.848531685,19.052567767,143.36606134,72.64676376,5.6,"No",9.9700897308,75.156475686,7.5
"Ransom_North Dakota","North Dakota",8665.7585003,12.669507447,2.8100704014,2.7382098328,5.2873563218,16.049872307,31.7,9.2,24.9,70.899761774,21.118788403,33.333333333,238.6,15.138772077,6.8454481299,55.51443,75.51444,56.63583,5117,48,35,90.384615385,1118,58.944543828,1.9284712482,9.9,3.2804597701,28.155339806,35.159141377,128.64099972,114.34473092,5.8,"No",6.5957446809,71.948145481,17.3
"Renville_North Dakota","North Dakota",6225.4804055,12.014289409,2.6657094672,2.5771174723,6.2015503876,16.629529093,32.6,8.7,22.3,49.63562753,22.893243584,100,172.5,19.963702359,7.1428571429,46.95203,40.60089,58.69406,3127,51,51,100,599,60.434056761,2.5287356322,8.3,3.6052665055,16.830065359,11.764705882,77.175381053,94.811239441,5.2,"No",9.8039215686,78.373847443,34.4
"Richland_North Dakota","North Dakota",7504.6280992,12.807710245,2.6986643054,2.6489742502,6.0628195763,17.372636097,32.7,8.8,24.8,58.538079775,24.378723897,40,286.6,12.342957902,6.8793385851,48.92069,61.15834,12.23167,5233,58,56,80.375722543,3440,68.372093023,2.3530736321,10.3,4.0478406338,21.722846442,25.683360851,129.47378156,69.616620052,6.4,"No",8.5347432024,77.732840305,26.3
"Rolette_North Dakota","North Dakota",13622.824212,26.594711036,5.1312372104,4.6072833881,8.8911088911,31.736995785,39.2,7.3,28.5,63.987945756,18.805080392,47.826086957,1058.1,70.331447049,16.989079563,40.93049,75.70023,103.22758,6434,33,36,73.971036585,3379,70.494229062,10.157689945,32.2,7.6317613792,62.188850031,6.8217477318,41.063545837,106.795186,5.8,"No",16.753926702,86.560951437,9.8
"Sargent_North Dakota","North Dakota",8688.9394908,11.982544959,2.6958776977,2.5158133409,4.7138047138,15.641082477,37.3,9.4,26.3,61.896056412,24.154466614,80,387,15.470562957,7.8392621871,34.81894,0,28.49409,5854,57,45,93.905555556,818,71.760391198,2.0425177157,11.4,3.3077472664,18.965517241,25.706940874,90.603158167,51.427102083,5.8,"No",4.6242774566,73.463414634,15.9
"Sheridan_North Dakota","North Dakota",14698.993244,15.366005937,3.2968939706,3.032135776,7.0652173913,16.749193645,36,7,30.7,46.934140802,17.547832462,100,758.8,27.056277056,12.169312169,0,0,0,3414,37,37,85.7,244,63.93442623,4.532967033,25.3,4.649207112,21.698113208,22.692889561,115.96443757,117.79274518,4.7,"No",9.1603053435,69.243697479,37.9
"Sioux_North Dakota","North Dakota",26337.36603,32.122968212,5.7437445163,4.8640022814,7.4404761905,38.323131873,35.4,5.2,23.3,22.802793162,18.872078409,62.5,2082.4,76.803723817,13.619262603,23.47051,45.70384,68.55576,4820,7,35,66.650210236,1072,47.574626866,3.6009002251,42.7,7.0047910127,69.014084507,8.9505482211,11.321181931,199.39275842,5.1,"No",23.181818182,69.361046959,18.3
"Slope_North Dakota","North Dakota",6334.9679128,12.354942938,2.766011446,2.6480497632,7.8651685393,15.714400909,28.3,7.3,24.7,64.236588721,21.432036833,60,652.5,24.549918167,7.8202995008,0,0,0,6085,41,23,93,115,86.956521739,1.8735362998,17.4,4.7479043662,7.6388888889,13.106159895,0,129.3508937,5,"No",6.25,60.855263158,39.5
"Stark_North Dakota","North Dakota",6185.7023835,11.207323662,2.49273235,2.4741969935,6.5832588621,18.316786665,32.7,9.3,20.2,75.986611017,26.191439035,39.285714286,388.8,28.687082013,7.1071034229,51.28369,43.03353,145.65196,3537,46,46,86.832236842,8789,64.808283081,2.6746157633,8.4,4.3879570174,17.732869379,12.500400654,151.29810555,72.298975984,5.2,"No",10.808435852,82.597768788,14.6
"Steele_North Dakota","North Dakota",10844.859361,11.155513783,2.6239199956,2.5731092646,7.8651685393,14.489787407,33,8.1,28,34.379746835,22.14824673,0,758.8,18.604651163,9.1218515997,0,0,170.68616,3640,57,55,100,356,79.494382022,1.6635859519,12.1,3.1192179172,6.7708333333,10.193679918,51.666236115,153.84615385,5.6,"No",6.3157894737,66.122840691,22.6
"Stutsman_North Dakota","North Dakota",7488.4744951,13.205638317,2.8211203621,2.7231675619,7.0273631841,16.86363321,32.4,8.8,20,81.36492891,22.874438599,40,308,17.24137931,7.6435121216,70.99583,66.39162,336.70034,2284,56,56,86.485507246,4979,65.595501105,2.3207513094,12.2,3.751883381,34.258582907,18.932222643,284.65494558,79.570320271,5.5,"Yes",8.8300220751,80.544029507,11.1
"Towner_North Dakota","North Dakota",9094.5586982,14.658441109,3.1497133686,2.9244702087,6.2857142857,16.623694874,32.1,8.9,28.3,61.754229742,19.480913284,66.666666667,308.1,33.545647558,10.968494749,0,0,266.31158,5091,55,18,50,413,63.92251816,2.5060630558,15,4.5116749483,17.830882353,39.770216527,316.3646822,87.604029785,5.6,"No",5.4726368159,66.386554622,17.8
"Traill_North Dakota","North Dakota",8509.5877285,11.449355429,2.7394331635,2.6312113252,3.9764359352,14.758640996,34.4,9.4,20.9,65.201329885,23.166685438,50,287,13.057671382,6.5862561498,24.9066,24.95944,58.69406,3635,51,48,94.644584281,1721,78.152237071,2.4065320155,8.6,4.1019683403,20.01117943,32.378580324,99.274058448,74.286846276,6.2,"No",9.6036585366,77.41391765,33.1
"Walsh_North Dakota","North Dakota",8090.2430439,14.832872683,3.1444135796,3.1119527613,6.2753036437,15.037598844,35.1,9.4,26.9,65.833258387,20.758731935,33.333333333,100.9,32.50222618,9.9730773733,45.85473,55.27407,46.06172,5866,46,42,86.286919831,2275,56.923076923,3.2937843103,13.4,3.9826198083,27.491694352,29.347028613,165.49441456,109.62908825,6.5,"No",6.8965517241,79.443728127,16.8
"Ward_North Dakota","North Dakota",5579.9873506,13.55863793,2.8054430827,2.5717488513,6.2258687259,17.704460995,31.8,8.4,24,74.852047021,25.689542951,46.808510638,627.1,25.947816059,7.8259109994,69.79063,82.6734,192.90459,2600,51,51,88.432475884,20419,70.209118958,3.2210124048,10.7,3.7776665159,23.025168203,12.53382709,256.07107741,57.79100358,5.4,"Yes",11.308840413,82.795943082,13.9
"Wells_North Dakota","North Dakota",6700.2237476,12.707566937,2.6464900531,2.6683475177,4.5602605863,14.459402205,31.5,9,28.1,49.25124792,20.356399131,0,144,16.819571865,8.0217539089,24.40215,99.45301,15.18949,5580,48,42,95.45,704,72.869318182,3.2065964269,11.5,4.2304769392,11.20906801,41.483650561,132.72200772,77.34699797,5.1,"No",6.4676616915,70.710059172,16.4
"Williams_North Dakota","North Dakota",6810.4533881,12.306773077,2.6729839544,2.6499006015,5.176980496,20.119325567,34.8,9.1,21.8,78.73917314,26.891379919,53.225806452,430.7,43.205910697,7.5664555945,49.50928,65.96899,134.93658,4987,39,36,81.49271137,10670,65.145267104,2.5072784948,8.4,4.2824512384,18.351220663,13.979089612,372.66723262,83.17901703,6.1,"No",12.955298013,81.337142857,16.3
"Adams_Ohio","Ohio",12469.382097,22.839917409,4.6888936662,4.6294950327,9.604759881,25.28980297,32.8,7.2,30.8,41.723292469,16.58438766,33.333333333,221.2,42.586750789,8.6901154876,35.8333,36.06723,115.41513,8019,31,40,92.222222222,6398,37.683651141,7.1662422699,27.6,5.5242990001,35.845946351,9.6749919375,85.849191587,112.2302364,10.4,"No",17.081031308,80.819310897,50.1
"Allen_Ohio","Ohio",9033.4799458,17.457671583,3.9733315953,3.9937225239,9.039738827,20.349926343,34.1,7.5,27,75.831131091,16.525687176,30.612244898,618.6,33.059245203,7.2261560249,68.43901,59.10967,180.23605,6418,39,47,84.931506849,24838,61.9574845,4.998261652,23,4.5061197653,38.702062453,16.483198704,395.33187454,67.471339057,12.2,"No",14.005251969,86.3964687,17
"Ashland_Ohio","Ohio",7305.2843493,15.77942196,3.7652724383,4.0322581369,6.2062529165,19.9860425,29.9,8.2,29.9,60.072639681,17.083352818,27.272727273,236.8,20.342150661,7.3030628054,52.18818,44.75274,206.98143,4466,44,43,94.059405941,11471,53.090401883,4.9040430858,17.1,3.6943017754,24.586308274,18.638634161,102.68697587,60.396667304,11.3,"No",13.268053856,84.903109509,32.5
"Ashtabula_Ohio","Ohio",9578.9018154,17.673851586,4.3218916283,4.1968647547,8.2579477901,21.679519117,37,7.1,30.2,72.995260944,17.183687852,40,319.4,35.418845678,8.6249403018,34.61229,36.80718,116.55607,6268,38,46,87.985212569,22654,46.446543657,5.9227003001,28.4,4.5595713968,35.97359736,12.21610286,134.91501999,91.966875719,11,"No",15.145281563,84.654471545,34.7
"Athens_Ohio","Ohio",7672.3399715,21.855725681,4.6869816695,4.7417503892,8.167065709,21.789200935,30.5,5.8,23.4,81.404326945,19.724076206,28.125,799.9,9.390998461,9.3173757026,75.54468,22.52354,430.95034,3300,39,44,91.821561338,14555,66.684987977,6.0537175631,28.5,7.06114233,36.454121306,9.8208080259,111.63589523,55.477149206,10.5,"No",23.282188125,71.653807447,23.2
"Auglaize_Ohio","Ohio",6287.0625411,14.303581048,3.5803919532,3.6817462822,6.8803752932,18.67148444,35.1,8.7,29.5,78.228035431,19.920004598,18.181818182,270.3,26.49861056,5.331841909,39.22081,34.95129,41.50465,5439,38,46,96.975088968,10278,64.856976065,3.7236193095,11.5,3.8002046185,24.67462039,15.906218678,58.254689503,56.25596902,12.4,"No",10.579829624,87.583921876,21
"Belmont_Ohio","Ohio",8620.6662051,17.320159753,3.7613201876,4.0067905591,8.4717258777,22.310963186,33.9,7.6,29.9,60.795454545,17.889059244,24.390243902,242.9,33.061889251,6.504893572,42.22911,41.15892,161.69575,7085,42,43,89.489051095,16832,58.792775665,6.3214460186,17.2,4.8090867135,33.268828857,16.309175367,136.89600973,80.025979448,11.2,"No",8.1618041883,88.333797521,27.6
"Brown_Ohio","Ohio",10700.451724,17.489021083,4.0213952118,4.3480158431,7.6923076923,23.720482482,33.1,7.9,29.2,49.837220711,17.764684697,24.137931034,301.1,33.618520382,7.5549450549,31.99342,16.06389,71.14008,6010,38,47,93.598615917,10299,48.995048063,5.7082023725,22.6,4.5241586477,36.033156896,6.855732535,67.316620241,115.23360995,11,"No",11.607678464,83.852615908,57.5
"Butler_Ohio","Ohio",9249.2055666,16.166970273,3.8562160796,4.169564284,7.9730328543,20.197116829,35.1,7.7,24.8,83.546844865,18.642573511,34.351145038,369.9,20.683072745,5.9491335427,53.50469,48.86969,188.12204,5925,40,51,90.452380952,89641,63.512232126,4.4361504153,13.1,4.5298701299,30.462486002,8.4230154925,270.0091345,94.152742345,13,"No",14.173842043,84.743085679,35.9
"Carroll_Ohio","Ohio",7863.9678445,15.450837287,3.8544302711,4.0796481977,7.5916230366,21.352929951,34.8,8.1,27.7,30.208766819,16.798456702,19.047619048,183.4,24.278963663,7.8572081543,18.07077,40.16798,40.16798,4429,41,47,91.25,5875,43.455319149,5.8612440191,19.9,3.9111334675,23.324070858,14.818027395,78.9577576,83.257372943,11.3,"No",11.987237922,83.186418544,41.5
"Champaign_Ohio","Ohio",9599.6959751,15.413469351,3.7680835294,4.0637478132,6.3633131888,19.398858409,30.4,8.5,26.6,67.54121256,18.512534134,31.034482759,295,27.997769102,6.5352631245,18.06591,36.04531,102.98661,6041,35,47,91.238095238,8953,49.033843404,4.164358729,16.7,3.6011495592,33.337097685,13.16230934,103.73178291,80.960457478,11.7,"No",10.895963243,85.022477665,36.7
"Clark_Ohio","Ohio",11670.234497,16.852972212,4.1069180812,4.0354379465,8.6233252405,21.978923297,35.7,6.9,27.9,86.098761684,17.335081002,38.554216867,511.2,38.589850516,6.7563912439,43.77309,50.5362,140.46092,5427,40,45,87.561881188,30640,56.883159269,4.8454076756,22,4.3423127146,42.74367523,11.351327289,368.24504066,112.53305566,11.6,"No",14.130633096,81.910250577,26.3
"Clermont_Ohio","Ohio",7998.7168669,15.586066263,3.7439712815,4.0513594562,7.253468781,20.607244056,34.6,7.8,24.5,83.413304419,20.106816065,33.333333333,282.7,24.007941088,5.8954264337,67.48037,38.68491,87.65315,5268,42,49,93.662986078,49954,65.376146054,4.3764817449,12.2,4.2738342526,25.683367736,6.8465486499,110.97019658,83.087121793,12,"Yes",11.696297286,85.637181712,47.7
"Clinton_Ohio","Ohio",10062.471249,15.298636172,3.7513428734,4.0688503537,7.3897162124,20.195098682,33.4,7.3,28,51.924357755,17.853608627,21.875,283.9,34.409020218,6.2131479363,71.59563,28.56531,223.76157,6638,41,44,88.324873096,9589,57.399103139,5.4396635025,20,4.5032990857,36.256306761,11.21664837,81.625477195,100.66409679,11.3,"No",13.499222395,83.368172804,35.1
"Columbiana_Ohio","Ohio",9113.0875454,18.32349463,4.2387009952,4.2296063263,7.5142214579,21.686923934,34.3,7.4,26.8,79.377045836,17.512040309,34.615384615,196.6,32.753720919,7.0375518106,44.36514,24.25371,94.10441,5336,39,47,93.384467881,24340,51.084634347,5.9706776625,23.7,4.1583598957,34.070529201,16.395814245,57.532002176,90.796659448,11.5,"Yes",11.369846739,86.519254994,35.7
