County;State;Years_of_Potential_Life_Lost_Rate;Fair_Poor;Physically_Unhealthy_Days;Mentally_Unhealthy_Days;LBW;Smokers;With_Access;Excessive_Drinking;Alcohol_Impaired;Chlamydia_Rate;Teen_Birth_Rate;Uninsured;PCP_Rate;Dentist_Rate;MHP_Rate;Preventable_Hosp__Rate;Screened;Vaccinated;Graduation_Rate;Population_25_44;Some_College;Unemployed
Navajo_Arizona;Arizona;12723.512277;23.79440337;5.7644938886;5.0731126171;8.6810898887;21.499194132;59.741831008;15.137848892;26.153846154;744.4;49.040356126;13.911269875;57.25919;58.73931;75.25974;3384;29;36;80.886627907;24282;51.914998765;7.5743280838
Pima_Arizona;Arizona;7281.7217101;16.056415576;3.8693081864;3.853326337;7.0875703789;13.89351317;85.963664853;16.970512478;30.079681275;576.1;27.123938298;10.996266653;81.57795;61.49971;173.05961;3016;46;45;77.644616401;239404;66.85101335;4.4846537797
Pinal_Arizona;Arizona;6901.7073613;19.574341131;4.5099918592;3.9778323343;6.9357948977;15.096548099;74.287196956;15.736834883;27.397260274;352.4;31.548931918;11.3295847;15.53018;32.07534;69.72901;3066;37;40;71.718413772;107483;53.832699125;5.0193713494
Santa Cruz_Arizona;Arizona;4892.2884919;25.3747981;4.6456548859;3.928240888;7.1523472099;15.604684059;66.661746099;13.845854382;22.580645161;430.5;40.987953633;14.922826753;43.49244;25.96728;34.62304;2100;37;31;90.984743412;9932;56.051147805;9.5100257881
Yavapai_Arizona;Arizona;8042.6761441;14.281286175;3.6555769043;3.7658564728;7.2799009748;15.252793987;86.642373468;16.48173399;19.469026549;214.2;28.8677204;12.781411204;61.62386;63.54967;177.50079;2158;43;41;84.655532359;39617;60.804705051;4.5036015055
Yuma_Arizona;Arizona;5834.2122682;25.932205552;4.8751959021;4.0338357488;5.9064082903;14.895871612;83.581693069;15.482404073;32.478632479;529.2;44.882558622;15.136732998;40.84987;28.42908;53.96706;3861;38;38;87.7684747;49904;54.009698621;17.048977061
Arkansas_Arkansas;Arkansas;11515.566309;24.35948554;4.714443704;4.9346157216;10.566258027;19.46592114;47.689152952;12.977119164;46.153846154;547.9;56.386047731;8.904109589;49.41254;44.52608;105.74943;6718;29;38;82.278481013;4389;50.649350649;3.261954954
Ashley_Arkansas;Arkansas;10396.194773;23.493082984;4.7913865966;4.8133501098;11.97740113;20.114611344;50.253969707;13.245191617;24;537.5;49.06749556;8.1287305397;43.91958;39.4419;73.95356;7446;34;40;90.217391304;4624;50.475778547;5.730994152
Baxter_Arkansas;Arkansas;9257.9123337;20.29167443;4.677697163;5.0742670533;7.0536074164;17.958789725;75.190904054;12.920551162;16.216216216;243.6;38.676537241;8.5049270653;73.06025;53.19792;285.3343;4915;48;47;85.875706215;7764;60.896445131;4.2314493019
Benton_Arkansas;Arkansas;6338.8286909;19.90779502;4.4344465088;4.3871706724;7.352760359;17.576840873;76.468222952;17.329679244;21;300;29.826777337;9.9936012513;59.23551;40.93128;218.17499;3355;43;49;90.446280992;72460;60.861164781;2.9049933583
Boone_Arkansas;Arkansas;8661.9180625;19.817262282;4.5755641209;4.5732988464;6.8804483188;19.603010113;55.583556892;15.568717005;18.75;319.7;45.491691637;8.5068027211;72.3783;53.50312;101.65592;3368;37;44;92.592592593;8604;59.728033473;3.4321471462
Bradley_Arkansas;Arkansas;11704.7401;28.904348811;5.299967602;5.2426639851;10.075026795;22.555894483;68.074383038;12.268704412;05.dec;513.8;47.161572052;11.550777676;54.5653;36.81885;27.61414;6652;31;48;90.163934426;2532;46.484992101;4.6814341174
Calhoun_Arkansas;Arkansas;12890.361026;24.089561679;5.0077959961;4.975184463;7.3846153846;21.49731607;10.581222057;13.525263767;28.571428571;344.2;30.864197531;8.6295723854;38.88025;30.46923;202.89463;5381;31;31;91.666666667;1117;52.551477171;3.9390088945
Carroll_Arkansas;Arkansas;10142.193751;22.114989835;4.8270361131;4.7749545821;7.0909090909;18.682547051;52.2444072;13.162464913;26.530612245;213;49.875754349;13.988025081;57.87456;28.62869;85.88606;3579;37;43;82.278481013;5802;44.295070665;3.2908299611
Chicot_Arkansas;Arkansas;13364.940207;28.839325922;5.3908146606;4.9976090863;11.178247734;22.975199221;29.423728814;11.386532744;12;707.4;52.393857272;9.471971972;109.6391;75.21625;564.12185;10147;32;21;86.554621849;2440;42.172131148;6.5335235378
Clark_Arkansas;Arkansas;9509.6233535;23.313348179;4.9427005792;4.9982571758;9.7488038278;20.563067099;66.879756469;14.715580405;21.739130435;720.2;17.99749402;8.4791885707;44.13647;44.85713;210.82851;4286;37;48;84.293193717;4567;60.148894241;3.9809926082
Clay_Arkansas;Arkansas;12088.153628;22.790655968;4.9143815104;5.1077978316;6.5033783784;21.218817329;32.823478207;13.739886307;22.727272727;198.6;58.729139923;8.9565217391;20.10724;46.91689;26.80965;7189;30;31;93.081761006;3342;46.70855775;4.5531482735
Cleburne_Arkansas;Arkansas;10614.121932;18.014103427;4.2309664907;4.4838471262;7.2164948454;17.992653732;65.159799769;14.39144296;28;231.7;41.450777202;9.5798682363;59.37302;35.93101;59.88502;4033;34;45;92.045454545;5145;46.783284742;4.8978718854
Cleveland_Arkansas;Arkansas;12142.071585;20.682098065;4.5993095536;4.7315220848;7.8859060403;18.791795069;6.8937737369;14.42175623;30;361;28.525296017;7.681859342;12.13445;20.5395;78.80221;3659;37;41;95.652173913;1843;51.926207271;4.3740573152
Columbia_Arkansas;Arkansas;9749.8765778;24.281235974;5.0555066281;4.895989825;11.805555556;21.412672367;59.612251548;13.601015508;50;879.2;32.29497775;8.9508719811;58.57496;42.32446;194.69251;6490;37;46;90.650406504;5230;54.990439771;5.0466264399
Conway_Arkansas;Arkansas;10403.442897;22.31282155;4.7914520433;4.852045873;8;21.010561338;43.689183472;14.027298514;23.076923077;385.4;47.344110855;8.7666984733;62.09104;38.24823;253.39453;3927;29;23;85.520361991;4891;48.108771212;4.7337278107
Craighead_Arkansas;Arkansas;8356.7102918;21.037820424;4.4617925506;4.796595972;8.800783162;20.969404237;64.255570648;14.258418801;29.487179487;679.4;38.412849118;9.5113033044;117.16351;74.68609;364.09466;6517;41;48;92.592592593;29341;62.952864592;2.9795470195
Crawford_Arkansas;Arkansas;9552.8335618;21.140327747;4.6210846506;5.056938927;7.9881107189;20.328024956;73.568153936;15.596264732;30;345.2;42.455102181;9.8087600247;41.75567;15.87402;47.62207;4491;38;42;90.337601863;15631;54.340733158;3.5409172662
Crittenden_Arkansas;Arkansas;12013.321594;25.022660702;5.0382086856;4.997353262;13.492927095;24.002046192;72.305606852;13.48386439;29.6875;1129.4;59.299191375;7.2558161892;36.55936;63.58974;188.71795;5191;37;39;89.081225033;12406;53.159761406;4.2921997524
Cross_Arkansas;Arkansas;12112.619144;23.462838793;4.9147301733;4.8790999802;10.549872123;21.474147958;49.311695579;13.494896822;31.25;838.9;50.93422063;8.4974921858;41.08705;47.44114;41.511;7218;26;39;92.09486166;4012;41.899302094;3.9746245469
Dallas_Arkansas;Arkansas;11651.747798;23.833994392;4.7606202256;4.7406064127;11.818181818;19.078612755;18.482010843;12.609747015;30;578.6;29.131985731;8.061280321;40.16602;27.05262;202.89463;4316;31;30;86.956521739;1613;51.332920025;4.5123221104
Desha_Arkansas;Arkansas;14254.730622;30.378029045;5.6020748141;5.224990981;14.26071741;25.386665518;58.733087331;11.255357115;36.363636364;718.8;52.949538024;9.4723591734;58.9424;25.50153;59.50357;8293;22;35;86.995515695;2589;41.714947856;4.8046946635
Drew_Arkansas;Arkansas;10744.462101;24.452803677;5.0834865245;5.1576687239;9.4868735084;21.390099325;39.688800043;13.623359005;9.0909090909;665.7;33.263638092;9.3660336111;64.33971;21.56683;641.6132;8042;30;41;88.127853881;4074;57.682866961;5.1618659189
Faulkner_Arkansas;Arkansas;7532.0782177;19.439063039;4.5536248884;4.6769490332;7.4979095048;18.311425521;54.959951253;15.562287769;21.917808219;550.4;26.978359433;8.225208081;49.90714;39.6267;115.64527;3879;35;45;93.313298272;32695;66.566753326;3.3203889832
Franklin_Arkansas;Arkansas;11576.735364;20.671004155;4.7834656818;5.0164450914;9.363569861;20.600187089;70.609655172;14.554951103;23.076923077;378.5;41.221374046;9.604440385;34.04062;16.76914;5.58971;5115;38;39;97.252747253;4049;51.518893554;3.4682080925
Fulton_Arkansas;Arkansas;12269.781422;21.764577994;4.8150868311;4.9386395224;7.240948814;18.765753813;44.320130666;12.891467047;23.529411765;188.5;44.117647059;9.1848319709;57.74148;16.59063;33.18125;6972;35;35;97.520661157;2276;58.655536028;4.2054099746
Garland_Arkansas;Arkansas;10995.221546;21.172944032;4.9245838856;4.951510915;8.8937938198;18.792903816;81.470257436;14.921430193;32.110091743;449.7;43.983795444;10.205425159;88.22594;58.78895;250.35983;4798;37;52;85.2402746;21944;61.634159679;4.005046507
Grant_Arkansas;Arkansas;8452.8176267;18.884583037;4.4403311364;4.5817338793;8.4202682563;19.429114728;12.093205624;15.41718989;25;325.9;34.97212367;6.7067067067;11.06072;33.03055;93.58657;5170;31;52;89.473684211;4433;59.711256485;3.1895830845
Greene_Arkansas;Arkansas;10958.409007;21.337629225;4.6401345102;4.7550531494;8.0377077648;20.566035203;39.607982894;16.05178888;13.953488372;427.6;53.545129392;7.9484022909;58.29858;28.8549;184.22747;6538;34;44;95.833333333;11560;56.24567474;3.6505932845
Hempstead_Arkansas;Arkansas;9144.1581284;28.08958607;5.3891296242;5.1298217881;9.7100175747;22.269985834;63.748949533;12.289325491;35;846.8;66.296067531;10.898832467;27.305;41.16921;77.76405;5155;32;39;81.914893617;4934;48.682610458;3.4555926038
Hot Spring_Arkansas;Arkansas;11943.891431;20.282360389;4.6810987376;4.6696323457;9.4852047021;19.071672042;26.325061507;15.727620428;21.333333333;523.5;46.278924328;7.8011928429;20.97441;23.82796;184.66671;6175;31;54;91.534391534;8346;51.29403307;3.6862137017
Howard_Arkansas;Arkansas;10931.679194;26.876045636;5.2794284692;5.0684896004;7.7041602465;22.664324757;10.131264051;12.38935095;38.461538462;646.6;43.151356653;11.961018663;44.85311;22.2585;66.77549;4569;30;41;97.087378641;3160;56.930379747;3.0409946237
Independence_Arkansas;Arkansas;9502.3460055;22.405725506;4.94037633;4.8460867941;8.1097377148;20.828828319;50.656261085;14.680922112;43.75;377.8;40.360818781;9.4222281664;86.09557;39.99573;173.31485;4816;33;48;88.03986711;8978;55.190465583;4.2203191424
Izard_Arkansas;Arkansas;10639.107569;22.482491113;4.7752460176;4.8537832071;8.198757764;21.37734824;49.897780374;13.620847099;33.333333333;275.2;39.754098361;11.392266404;37.22177;29.22695;36.53368;6727;33;41;97.037037037;2815;49.307282416;5.4604726976
Jackson_Arkansas;Arkansas;11992.184052;24.900747332;5.1262872343;5.1347505653;9.3286219081;23.846476708;42.545979886;13.623946339;30.434782609;542.2;66.066997519;9.0644248377;40.64805;35.01605;81.70411;7342;27;49;aug.88;4671;41.490044958;5.8485463151
Jefferson_Arkansas;Arkansas;12514.702603;26.549409715;4.8037933462;4.9693239047;12.653505363;22.360967491;53.223994318;12.550010306;31.147540984;1373.6;49.236662723;7.4977517986;62.84278;40.51219;208.3484;4799;34;39;81.37603796;17333;49.131714071;5.1819380591
Johnson_Arkansas;Arkansas;9703.8574077;24.981513105;5.1151047177;5.1194626603;6.9692058347;21.733802558;57.928739233;14.675801687;23.076923077;313.7;45.813586098;12.134206682;53.48411;30.12956;256.10124;4532;28;46;91.455696203;6414;39.289055192;4.2387218045
Lafayette_Arkansas;Arkansas;10773.07551;26.109099995;5.1356084454;4.9210694227;11.553030303;20.688085505;13.734466972;11.809664095;14.285714286;786.2;56.59025788;10.096711799;43.81481;29.22695;43.71903;5314;38;29;92.941176471;1452;46.418732782;5.0773502578
Lawrence_Arkansas;Arkansas;10684.785123;22.06786093;4.9210559134;5.0583900565;8.6271567892;21.261122841;43.146712604;13.969524581;32.258064516;327.8;39.435248296;8.2796116505;35.853;24.20575;248.10893;6810;35;25;88.70292887;3724;56.659505908;3.7727666956
Lee_Arkansas;Arkansas;10710.144829;29.460929963;5.4506287506;5.0658086721;12.18487395;25.991122249;44.272831926;12.928515405;45.454545455;808.3;51.375194603;8.8255494505;21.48228;32.69398;43.71903;5435;38;33;80.263157895;2616;33.639143731;4.8387096774
Lincoln_Arkansas;Arkansas;8772.6004337;24.274008674;4.8937762309;4.7368513097;9.756097561;22.82574297;39.019385878;15.211409558;15.384615385;347.3;35.834738617;10.603222181;14.59321;14.65631;124.57863;5131;33;40;94.690265487;4515;28.903654485;4.1873141724
Little River_Arkansas;Arkansas;11422.524274;23.123434684;4.8932329729;4.985775247;8.5215605749;20.49052843;68.726748159;13.293888067;27.272727273;609.4;41.636230825;8.7762166565;24.09445;40.45635;8.09127;5582;35;44;85.039370079;3116;48.491655969;4.7934179932
Logan_Arkansas;Arkansas;10776.083074;20.545329377;4.7579230955;4.7826644265;10.065288357;20.143171027;70.21428891;14.773311638;47.368421053;373;52;8.6578824627;22.9442;36.82902;18.41451;4187;36;27;91.930835735;4906;45.841826335;3.8336872695
Lonoke_Arkansas;Arkansas;10148.586686;17.713234458;4.1995727558;4.2964953956;7.4492099323;18.569974721;58.975071684;15.922223423;29.310344828;464.8;33.985213451;7.6409259023;16.61406;27.43559;45.26873;4965;32;47;90.643274854;20188;60.828214781;3.2519845368
Madison_Arkansas;Arkansas;12283.922575;22.506466417;4.9515354195;5.0583673922;6.2107466853;21.700861159;47.623592289;14.743619747;27.586206897;228.3;52.027972028;12.972515205;18.666;18.36098;134.64716;3740;32;41;87.906976744;3453;39.009556907;2.802359882
Marion_Arkansas;Arkansas;10433.548437;21.287994478;4.9257052884;4.9580148662;7.3868882733;19.960416125;32.600732601;13.03980905;5;234.8;50.447227191;9.5667095667;12.25115;18.2615;18.2615;5731;43;36;92.43697479;2932;50.886766712;3.9414934565
Miller_Arkansas;Arkansas;11329.197215;20.827768572;4.7606175592;4.7795979641;10.066953611;21.401364324;67.129906585;13.446662136;18.518518519;983.9;56.346109709;8.4115827945;63.94592;34.10331;229.62896;5206;36;44;ápr.87;11317;53.432888575;4.3097371866
Mississippi_Arkansas;Arkansas;13760.941366;26.942287563;5.2343235056;5.2117210665;11.369166114;22.351574249;72.07616179;13.394781885;27.máj;1108.9;67.063814424;8.5588860306;39.68717;35.57959;99.62286;8463;29;41;86.585365854;10805;48.246182323;5.9358945723
Monroe_Arkansas;Arkansas;15804.826071;27.650860094;5.3700089486;5.2124314174;12.363067293;22.445138278;68.388759357;11.1678905;33.333333333;702.8;55.05107832;9.4854422267;55.79579;42.34298;214.15974;5747;33;24;90;1419;39.605355884;4.2553191489
Montgomery_Arkansas;Arkansas;8827.0459364;21.437379934;4.6751098636;4.9409372764;7.5885328836;19.366398899;97.944555708;13.755651874;31.25;178.4;46.658986175;11.207699472;22.52506;22.42404;11.21202;4266;29;27;93.103448276;1654;44.377267231;4.8224177256
Nevada_Arkansas;Arkansas;11526.292009;28.016449515;5.5070268466;5.290599791;10.407876231;24.377388623;40.357897077;11.192574532;8.3333333333;806.3;52.445492045;8.2862810926;23.81519;42.67122;84.06389;6526;32;39;92.929292929;1706;49.941383353;3.540802213
Newton_Arkansas;Arkansas;8091.4846004;22.43606092;4.9159263775;5.0438183734;6.0491493384;20.782689737;64.87394958;12.975672836;0;252.7;41.293874742;9.9931082012;12.60081;34.23094;25.54931;2631;30;25;79.661016949;1563;46.19321817;3.5798816568
Ouachita_Arkansas;Arkansas;11639.65009;23.372392681;5.0981015066;5.0974291957;9.9049524762;20.849543164;41.424196018;12.009990972;20;841.6;48.745954693;7.2542123773;53.94639;37.70739;171.77811;4456;32;45;90.875912409;5288;53.895612708;4.5737621235
Perry_Arkansas;Arkansas;9979.8050144;19.875023322;4.7185696715;5.0052170725;9.0322580645;19.884819367;46.108185735;15.101686276;29.411764706;265;34.544638852;9.766195811;9.86972;35.76538;81.80796;4579;33;41;90.977443609;2231;56.342447333;4.1646834841
Phillips_Arkansas;Arkansas;14942.130146;30.692288847;5.9307349025;5.346253917;12.376470588;26.45763925;12.708553569;10.025053553;19.047619048;855.8;77.5390625;8.2911100875;36.89065;26.92225;59.22895;5891;32;20;86.071428571;4107;47.60165571;5.8107696988
Pike_Arkansas;Arkansas;7751.0277633;22.450189654;4.9003894852;4.9400914653;7.7889447236;20.475453539;50.571251439;14.291759131;9.0909090909;323.4;35.905271199;12.812427003;36.92762;37.29256;27.96942;5732;28;30;87.209302326;2561;58.570870754;4.0606767795
Poinsett_Arkansas;Arkansas;12686.976193;24.020884468;5.0967729719;5.0224816902;8.801077683;23.048709001;34.190294106;14.699610138;25.714285714;453.4;57.039297978;9.3864303745;16.65071;16.5604;285.66697;8160;35;45;82.119205298;5811;45.482705214;4.1171354016
Polk_Arkansas;Arkansas;8972.1322146;23.903287874;5.1271500123;5.0561427335;7.486631016;21.263601084;60.487852096;13.130241078;22.580645161;262.2;49.704142012;12.135702746;69.39969;39.76538;69.58942;4171;27;36;90.43062201;4319;49.062282936;4.4939624051
Pope_Arkansas;Arkansas;8236.025951;21.681749209;4.7710633709;4.9743561225;8.3198562444;20.120389285;69.119409269;15.761800518;16.666666667;441.7;32.272473479;9.891107078;62.71657;43.86308;222.4485;5185;32;45;91.363022942;15260;54.266055046;4.4041450777
Prairie_Arkansas;Arkansas;7582.12361;22.806025054;4.8504065689;4.9685647188;7.960199005;20.426902943;40.711417097;13.685075934;28;241.2;39.253539254;10.660302307;29.74862;24.2483;24.2483;5286;32;26;88.421052632;1723;56.993615786;4.0460878885
Pulaski_Arkansas;Arkansas;9482.7492093;19.425073546;4.3796493082;4.6408338586;10.692588092;18.919264962;85.554986571;16.003990148;28.861788618;854.7;38.490973189;7.9481334665;116.21106;72.85078;406.39056;4591;35;49;80.418653948;109362;68.25222655;3.3758404091
Randolph_Arkansas;Arkansas;12678.03814;20.889186598;4.8024342365;4.8699143247;7.3998642227;19.743116505;42.139239802;14.477487729;33.333333333;309.1;51.787222066;9.0541037909;57.31316;45.56587;74.04454;4656;29;39;93.103448276;4064;64.591535433;4.1522491349
St. Francis_Arkansas;Arkansas;10815.746302;27.42269083;4.9803620854;4.8622332586;12.232289951;24.60936302;62.124000283;12.733265114;9.6774193548;891.3;79.574160953;9.1533687943;49.6259;30.85229;281.52719;5304;33;41;81.060606061;7689;42.554298348;5.0772889417
Saline_Arkansas;Arkansas;8055.0006789;17.620983128;3.9712120295;4.1442810111;8.0420330259;16.618145095;63.381504509;16.33602377;23.188405797;322.7;26.271010583;6.3754608767;42.96437;28.49409;125.70921;5062;34;52;93.089430894;31267;65.324463492;2.9954834132
Scott_Arkansas;Arkansas;11991.500384;22.689678213;5.0442020548;5.0614023069;8.6046511628;20.367991534;88.489272679;13.625110329;25;323.4;58.746736292;11.096174997;19.46093;9.57396;9.57396;4643;32;38;86.486486486;2284;44.439579685;3.4139724169
Searcy_Arkansas;Arkansas;10636.495489;20.671793836;4.7769707635;5.0323989305;6.23885918;20.038934262;23.331299573;13.270087271;17.647058824;241.5;38.53820598;9.9644730164;25.10355;37.79289;214.15974;3850;37;19;97.297297297;1665;43.483483483;4.5485403938
Sebastian_Arkansas;Arkansas;9168.8019144;21.723827628;4.8294583063;4.8370374416;7.6745907707;21.824217096;79.014505662;14.094759286;27.083333333;456.3;45.518207283;11.877772765;127.55002;74.15676;318.48377;4332;41;43;87.829614604;32559;51.976412052;3.607760881
Sevier_Arkansas;Arkansas;9125.7388366;26.629959934;5.1859636122;4.8540988383;6.6595059076;20.94763244;56.184781334;14.277653417;15.789473684;381.7;62.064156206;18.804613771;47.30928;35.05697;52.58545;7334;30;49;92.237442922;4252;37.888052681;4.5132743363
Sharp_Arkansas;Arkansas;12090.387146;24.245757622;5.174332734;5.1615645512;9.1254752852;21.656755473;48.957367933;12.739419099;32;207;53.341700659;10.238853503;29.14262;22.99776;178.23262;4364;34;38;97.727272727;3243;45.513413506;4.9223653783
